web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1549990641-39","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","PRABIR HALDER","Optimising system storage and application","29 January 2019","Not working with original power charger which came with it but working fine with my Nokia mobile charger. I was trying to replace it but they have no option to replace so returned it.","3.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1549990659-93","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","alok","Nice product","8 February 2019","It is a good very useful but only remote mike is not good, Amazon team should work for it.","4.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1549990668-122","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Aapuchi","A treat to use!","6 February 2019","The ease with which this device brings entertainment and content to its user is a treat!! That it works faultlessly straight out of the box is a pleasant surprise, though expected.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1549990662-102","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Loved it","30 January 2019","We like this stick its really vry good thank u","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews"
"1549990647-51","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","DG","A must have gadget!","30 January 2019","Great product and affordable. If you have prime video, Netflix or any other App this gadget is a must. I sent it all the way to India from United States as a gift to my sister, they are thoroughly enjoying watching great shows.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1549990641-36","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Wonderful product","29 January 2019","Fire TV stick an important part of my living as it helps me watch as per my priority and mood. Moreover the best part is I can have my entertainment AD Free..","4.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1549990650-62","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Vinay saini","Volume button are not working","2 February 2019","I've ordered this Fire Stick so i get volume control on same remote with alexa support.
But volume keys are not working. Can you please provide me with solution? Should i return it?","3.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1549990664-113","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Subham","Good as expected","6 February 2019","Good as expected","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
"1549990655-88","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","madhu","Awesome Amazon","8 February 2019","Really nice product, enjoying everyday","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
"1549990662-101","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","anil perisetti","Good alter for smart  tv","31 January 2019","Installation simple. good alternative  for smart tv.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews"
"1549990647-60","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Nagaraju","Alexa works, Volume button is not getting in sync with my TV Micromax LED 42""","8 February 2019","Tried to to sync Firestick with TV audio with all possibilities not working
 If any call center/Alex team assists I will be grateful to them","4.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1549990659-92","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Manish Baldia","Great","3 February 2019","Works fine. Must buy👌","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1549990653-76","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Great device.","5 February 2019","It's one devise for all your entertainment needs. One of the best products launched by Amazon.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1549990641-40","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Leptons","Best product","3 February 2019","Voice commands work very well","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1549990655-82","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Rajesh m.","Low quality product","29 January 2019","Picture quality is very low where is solution","1.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
"1549990653-72","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Smart remote","6 February 2019","Excellent product ..No need of any purchase smart TV .","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1549990632-6","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","M Raichura","Highly recommended over 1st gen.","29 January 2019","Having owned the 1st gen. Fire TV stick, yhe addition of TV Power and Volume buttons is certainly a welcome feature. However, unlike TV Stick, these features are controlled via Infrared and the remote needs to be pointed at the TV to power on/off and volume up/down/mute. However, normal TV stick functions are still used via Bluetooth, making it a hybrid remote.

Apart from that, there is no other TV stick, Android Box or anything that can come close to the functionality and quality of Amazon's Fire TV stick in this price range.","4.0 out of 5 stars","",""
"1549990655-87","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Sameer Sharma","Go for it","31 January 2019","It’s now time to shift digital platform..Totally worth it.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
"1549990638-26","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Nirmal Nandakumar","Alexa will make you more lazy :P","6 February 2019","As a product it is awesome !! Alexa picks up your voice just like that.

The only problem I am facing is that the volume buttons, mute and power button in  my Firestick remote is not working. Not sure if it's any technical issue or the issue with my remote.","3.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1549990638-29","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Praveen Radhakrishnan","Awesome... Loving it...","28 January 2019","Its an awesome product, this converted my normal tv into a smart tv. Have installed other streaming apps and enjoying them. Will surely recommend to those who are having normal tv but want to enjoy the smart tv experience.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1549990635-17","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Pulkit K.","Great streaming device","2 February 2019","Pro:
-Access to many streaming apps
-super fast
-easy setup

Cons:
-Alexa only works in/for amazon prime app
-remote is not compatible completely with all the tv’s (mine is VU 50inch), vol buttons are not working","4.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1549990638-25","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Advait","Amazing","30 January 2019","First of all great product, there is no lag , screen mirroring works fine and also there support for various apps like Hotstar,Sony Liv ,Zee5 ,Voot ,Firefox ,YouTube ,etc. Alexa works only with Amazon prime video but overall great product
Would recommend.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1549990664-120","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Sri","Defective piece","1 February 2019","My husband wanted to buy a smart TV instead i opted this option to buy a firetv stick for now and make our Sony bravia TV smart... And planned to gift him for o anniversary..

And I did it too.. he was soon much excited to see the fire stick..

But the sad part is it did not even open or iddnt get recognized in our TV. We were soon much disappointed... Tried connecting in hdmi with laptop. It didn't open..

I connected charge and then too tried.. bit still no hope. I think it must be a defective product..

Thank God seller accepted for a return and my refund us initiated...","1.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
"1549990664-119","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Sudhanshu","It was good","7 February 2019","Good","3.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
"1549990659-96","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Shibu A.","Good one","7 February 2019","User friendly and most helpful part is only 1 remote required to control the shows","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1549990655-86","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Ande pavan kumar","nice","7 February 2019","excellent","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
"1549990664-112","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Irayya","Not happy with voice search","6 February 2019","Not happy with voice search","1.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
"1549990650-63","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jeet","It's WoooooooW","7 February 2019","Amazing product. Remote sync with my normal non smart Sansui TV without any issues. Setup is very easy and user friendly. Buy it without giving any thoughts.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1549990644-49","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","murali kumar","Good product value of money","3 February 2019","Good product value of money","4.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1549990653-79","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","ruzbeh kelawala","Good product","1 February 2019","Thank you Amazon
Good product","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1549990644-41","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Rajat Bhargava","Loved it","4 February 2019","Just loved it, it will be super cool if you you Amazing Prime Videos, Netflix and Youtube frequently. Super easy to install and even more easy to use with cute Remote.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_5?ie=UTF8&pageNumber=5&reviewerType=all_reviews"
"1549990638-22","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Inish kashyap","FIRE TV STICK 🔥","4 February 2019","Amazing product......
It never buffers during any movies or shows
People who doesn't have an smart TV
MUST BUY this product","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1549990655-90","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Manish S.","Volume buttons not working","6 February 2019","The volume buttons given on the remote are not working properly. I mean that they are not working at all...","1.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
"1549990635-16","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Vicky Chauhan","Good product but not up to mark","7 February 2019","Some apps are usable but many apps which I  was expecting are not there. Many apps useless. Some light linening running on the tv screen when i search with alexa voice any song on you tube it will open in other place not on youtube and song search option is very lenghty because we have to search through fire tv remote press every button for every letter. Many apps like airtel tv, jio tv tata sky and many more are not available. Mirroring option is not working properly everytime i connect it disconnect in 10 seconds there is no use of mirror option. Power and volume buttons are not working of remote.So i would say that its good but not that good and not up to the mark. Hindi me bolun vaisa vasool nahi hai bas kaam chalau hai.","2.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1549990632-5","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Rakesh M","Super happy with fire stick & I recommend to buy if you dont have one already.","29 January 2019","First impression was bad due to a bug in the software where it was not able to connect to my 5GHz wifi, but next day i.e 25th of Jan with a software update issue is resolved.

From a product perspective, it is completly lag free in operation unless your installing an app and trying to navigate away from the screen it is little slow. Usually installing the app doesnt take much time so this is not at all a big problem.

Even though the remote makes use of IR blaster for volume control and switch off tv, it is really powerful it doesn't need to be in a straight line of sight with the tv for operation.

Firestick also pairs with my echo dot and works well with the alexa remote as well. So it is super convenient. Overall me & my family is happy with the product.","5.0 out of 5 stars","",""
"1549990632-9","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","RL","Exceptional","3 February 2019","After installing the Fire Stick and seeing my results, all I could think was - why had I been so late? I have ditched the DTH for good! Quality is exceptional! I would strongly recommend to ditch the conventional connection and go.for this.","5.0 out of 5 stars","",""
"1549990641-35","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Kewal Kanojia","Working fine.","10 February 2019","Every thing is working fine but volume button and power button is not working. Please help someone.
TV brand sansui 43 inch 4k","4.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1549990662-108","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Kaushik","Great Product","29 January 2019","Fire TV stick meet my expectation..","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews"
"1549990662-109","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Good option for normal HD to Smart Tv","12 February 2019","Packing is good product is good","4.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews"
"1549990647-52","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Mercuryash","Works well","6 February 2019","Its a great product... although Alexa could have been a little smarter...","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1549990635-12","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Emad Rammaha","Not as described","29 January 2019","Here is a detailed review for this product:

The power button does not work to on or off anything , I am using Akai LED TV, maybe it works with other TVs I am not sure.

The volume up and volume down do not change the volume they pause the video, Again this is with Akai TV.

Mic works very well.
Alexa great in understanding your accent.
Alexa doing a great job with amazon prime
Alexa knows nothing about local businesses or finding anything for you in the internet.
You can run youtube
Movies run in smooth way most of the time.
You require a good internet to run movies in smooth way else week internet connection specially
internet from Airtel will cause movies to freeze most of the time.

I am giving 3 less stars due to the power button , volume up and volume down buttons.
rest is good enough reason to make you buy it.

However in my case since 3 new extra buttons in the new version not working, the old version would be
a better choice as I will save a thousand bucks or more.","2.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1549990655-89","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Sukhjit singh","Very entertaining","4 February 2019","V good product","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_9?ie=UTF8&pageNumber=9&reviewerType=all_reviews"
"1549990650-69","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Worth and useful product","7 February 2019","Very good and useful product.I am very much satisfied and enjoying.","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1549990650-65","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Jitendra Dhiran","Not Working properly & incompetable with apps","7 February 2019","It is not such user friendly & is not compatible with some apps like Jio TV & etc.","1.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_7?ie=UTF8&pageNumber=7&reviewerType=all_reviews"
"1549990641-34","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Scorpion King","Review - Mobile screening is possible with very high latency (slow)","6 February 2019","1. I didn't like the Mobile screening (cast) because it has very high latency ( slow ) ( I use Dlink 850 WIFI - 802.11ac )
2. When you say "" Open YouTube "" , It opens the YouTube directly - Nice
3. This device is controlling 8 years old LG TV. - Nice
4. Fast enough to stream (download) and watch 1080P movies - Nice","4.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_4?ie=UTF8&pageNumber=4&reviewerType=all_reviews"
"1549990635-18","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Abhit","Not as simple as plug and play.. Li'l Disappointed.","8 February 2019","- Unlike chromecast, fire tv stick is difficult to operate while streaming from mobile app to firetv. Even to cast mobile screen, I need to go to firetv settings first.
- Mobile & mobile apps doesn't show/detect firetv and vice-versa unlike chromecast.
- Streaming on already installed apps gets hanged frequently even at 50Mbps broadband speed (speed constantly verified on speedtest app by Ookla).
- Alexa voice response is slow.
- Everytime I run FireTv app on mobile, it scans and reconnects TVstick. Doesn't remeber device on app when it's turned ON.
- Even it has remote, voice control and pre-installed apps, it's no match for chromecast. And price too is quite high just for techs used but of very little to no use.
Not happy with it, for me it was waste of my money.","1.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1549990659-95","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Pardeep Kumar","Alexa","29 January 2019","Excellent device. More happy if Alexa work without pressing the voice button","4.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_10?ie=UTF8&pageNumber=10&reviewerType=all_reviews"
"1549990638-27","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Just go for it!","30 January 2019","Replaced by Cable connection with this and have no regrets! Netflix,Prime,YouTube(via Silk browser.. No issues and runs extremely smooth), Hotstar and tons of content available. Had some issues with setup while logging in but worked perfectly on 2nd try. No issues till now. Juts go for it!","5.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1549990664-111","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_dp_d_show_all_top?ie=UTF8&reviewerType=all_reviews","krishnakumar","Fire stick review","31 January 2019","Good product by Amazon","4.0 out of 5 stars","Next page→","https://www.amazon.in/Stick-all-new-Remote-Streaming-Player/product-reviews/B0791YHVMK/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
