web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1549687790-693","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","MARY E. OBRIEN","Good idea","February 28, 2014","The case is very useful, first to protect and then to use when I am on a plane or reading in bed.  It is a very useful design.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews"
"1549687748-598","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","O. K. Bryant","The best","June 12, 2014","This case will do almost everything. It will make the Kindle stand in both directions and go to sleep with just a flip of the cover.  Make sure you get one with your Kindle.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews"
"1549687794-709","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Don","Nice looking case","September 6, 2014","Nice looking case, seems pretty touch. The only thing I wonder about is the magnetic cover and how it will affect the screen of my kindle over time.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews"
"1549687755-616","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","LaSenorita","Origami case","February 3, 2016","Love this origami case. I like the flexibility of the case but sometimes a challenge to hold.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_25?ie=UTF8&pageNumber=25&reviewerType=all_reviews"
"1549687704-476","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Kindle lover","Great case","August 25, 2017","Greatest case ever made. I love it, gives my old kindle fire a new look.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews"
"1549687758-625","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Machell Martin","Love My Kindle! ☺️","April 21, 2014","Needles to say, I love my Kindle Fire HD! My husband loves his Kindle Fire as well!

We're like two little kids at Christmas!  Haha!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_26?ie=UTF8&pageNumber=26&reviewerType=all_reviews"
"1549687676-399","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","ELIXABETH L.. BATZER","Does not fit older Kindle FireHD 7""","December 31, 2018","This case does not fit the older Kindle Fire HD 7"".  I ordered this twice thinking that I made a mistake in ordering due to the case is slightly larger than what is needed.  We went to Best Buy to check on sizing.  We found out the newer version of the Kindle Fire HD 7"" is taller and narrower than the old version.  It is sad because there does not seem to be a desired case for this kindle that I own.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_3?ie=UTF8&pageNumber=3&reviewerType=all_reviews"
"1549687825-792","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Sally Edith","It works and it is fun and easy!!","June 6, 2014","It was a little hard at first to fold the stand, but once I got it down after a few tries it was easy and functional.  I like the red color it goes with my bag and all.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&reviewerType=all_reviews"
"1549687708-488","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","T. Burkett","Good protection but...","February 24, 2014","The case has a sturdy feel but it's design is not correct the way the power button aligns it keeps shuting down the computer. Also the way it uses magnets attaches paper clips and other metal things. I am worried about putting it in my bag with my portable hard drives.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_12?ie=UTF8&pageNumber=12&reviewerType=all_reviews"
"1549687786-687","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Kathleen Schwartz","very disappointed in this product","March 4, 2014","This case did not cut the kindle snug. I had to remove it from the case to turn on and off. And to adjust the volume. I tried three different cases and finally have up and bought another brand. Very disappointed.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews"
"1549687782-671","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Kindle Customer","Almost what I wanted","April 8, 2015","It did fit my Kindle Fire HD 7, but I had to cut holes for the power cord and camera.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_31?ie=UTF8&pageNumber=31&reviewerType=all_reviews"
"1549687821-783","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Kindle Customer","Great stand","August 10, 2014","Loves how it folds into a stand.  Great protection when closed","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews"
"1549687695-441","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Debra","Mine fits perfectly, so works well","February 7, 2014","I am very pleased with the case as it works exactly as it is supposed to and fits like a glove. Only thing I might add is a clasp so that other things in a purse aren't able to push there way in...  It seems from the mixed reviews that others have gotten cases that do not fit as intended, which makes me wonder whether there isn't a production issue of some kind.  I'm very glad I took the chance with it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_8?ie=UTF8&pageNumber=8&reviewerType=all_reviews"
"1549687704-471","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Barbara Elkins","Case turns power off","March 12, 2014","It doesn't work with my Kindle Fire. The power button kept turning off because of the case. Very disappointing.  I bought another case so am out the money for this case.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_11?ie=UTF8&pageNumber=11&reviewerType=all_reviews"
"1549687716-505","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","ron_desktop","Leather Origami Case for Kindle Fire HD","January 20, 2014","I use the case to hold my Kindle in an upright position on my seat tray.  No weight on my hands, fingers or arms and I can read the text with ease.  Would not want any other case.  It is a little expensive, but well worth the cost for extended use.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_14?ie=UTF8&pageNumber=14&reviewerType=all_reviews"
"1549687731-545","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","justmyopinion","doesn't work as described","June 18, 2014","Description said it when case is closed, the kindle auto shuts off...that doesn't happen...also have to remove from case to turn it on...and yes, it's on correctly. It's also rather heavy for what it is.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews"
"1549687720-519","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","DK","Useful Kindle stand","May 6, 2016","Red color looks great. Great for viewing in landscape mode, however in portrait mode tablet needs additional support or it falls over.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews"
"1549687794-704","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Kindle Customer","Love it","February 25, 2014","Works great - the inside of the case is like velvet to protect the screen. I had bought a cover in the store, it was a basic black and didn't have the ability to stand like this was does, so glad I took it back and found this cover on the internet.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_34?ie=UTF8&pageNumber=34&reviewerType=all_reviews"
"1549687720-513","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","JJ","A must have!!","December 4, 2013","This works great with my Kindle Fire HD.  It is a very dark red; which is different than what is shown in the picture, but it is still red and is a great stand and protector.  I definitely recommend getting one of these!!!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_15?ie=UTF8&pageNumber=15&reviewerType=all_reviews"
"1549687686-422","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","rev.ian.m","Don't bother, it shuts itself off.","January 19, 2014","I ordered my first one because it kept shutting off my Kindle. I figured it was a manufacturing error. They replaced it, no problem. But now the second one does the same thing. I sent it back for a refund. It's overpriced for a thin piece of plastic 'leather,' and now that I have play with it, it is also poorly designed.
Luckily Amazon's superior customer service is willing to take it back, which leads me to believe this is a growing trend.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1549687711-500","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","beachbunny","Did not fit","September 30, 2016","It is a really nice cover, sadly it did not fit my kindle (even though it said it would) so I had to return it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1549687727-531","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","This is sooo much better....","January 26, 2014","...than the previous cover I had for my keyboard Kindle.  And for that one, I required an additional light source!  Since my new Kindle Fire does not need a light source, this cover is outstanding.  Works just like it is supposed to.  The blue color is moderately bright, as opposed to simply black...I am a trendy gal!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_17?ie=UTF8&pageNumber=17&reviewerType=all_reviews"
"1549687803-736","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Doc Don","Works Great","April 5, 2014","I love being able to prop up kindle using this cover. Makes it easy to use in either position you choose.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_37?ie=UTF8&pageNumber=37&reviewerType=all_reviews"
"1549687806-749","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Lela Musarra","Origami Standing Leather Case","February 1, 2014","Love it, it is the perfect accessory for my fabulous Kindle Fire HD. It allows me to use my Kindle in either a portrait or landscape view, and hands free. It protects the Kindle from any damage, and looks very professional. It's sturdy, but stylish.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_38?ie=UTF8&pageNumber=38&reviewerType=all_reviews"
"1549687790-691","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Love it!","February 27, 2014","I bought the cover for my son's kindle that he received as a gift.  He loves the fact that the cover puts his kindle to sleep, that way all he has to do is close it and he's done.  He was also thrilled it came in his favorite color.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews"
"1549687745-582","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Two Stars","May 28, 2016","Was ok but didn't fit my Kindle  model as description stated.  Had to return","2.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews"
"1549687821-789","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","rycar","Five Stars","October 25, 2014","I wish I could get a case this good for my iPad.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_42?ie=UTF8&pageNumber=42&reviewerType=all_reviews"
"1549687767-643","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Michael D. Morse","Fit like a glove!","April 30, 2017","The cover fit like a glove and it is attractive.  I am happy.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews"
"1549687673-381","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Cristine A. LIeb","Don't buy this tablet","August 28, 2015","This is not worth buying.  I began having problems with it turning itself off occasionally after a few months.  I finally called Amazon when it shut itself off as soon as it reached 50% power every time and they had me run a cleaner which erased all of my downloads and game progress.  I downloaded everything again .  It then started shutting itself off again.  Next they had me do a factory reset. I lost everything again Finally, they replaced it with the same model.  I had that one 2-3 months and it began shutting itself down for no reason. It also froze pretty frequently. They again replaced it with the same model. Since my original warranty will be up next month, I asked what I'm supposed to do when the new one started shutting itself down.  I was told by a snotty young man named Anthony that I had no way of knowing what would happen. I've had the new one about a week. The last two days, it has shut itself off when I am in the middle of something.  While I appreciate Amazon replacing my defective device, giving me another defective device is not helpful.  Amazon is my go to store for everything. I am very disappointed with this product and with Amazon's response.  It appears that they will just stall me with defective devices until my warranty is up and then expect I will buy another one.  That won't happen.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_2?ie=UTF8&pageNumber=2&reviewerType=all_reviews"
"1549687772-660","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","SpeedyE","Good Protective cover","January 24, 2014","I like this case, keeps my screen protected and when folded makes a great stand for viewing.  Would buy another one if I ever needed to.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews"
"1549687669-380","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Carey Sanders","It's just ""okay"", more of a nuisance.","March 9, 2014","It should be clearly marked to not place this case's magnetic surface on your laptop's keyboard! I thought my computer was ruined, What was really going on is that the magnet in this case was confusing my laptop into thinking I had closed the laptop, and the screen would go blank until I removed the kindle. It really is more of a nuisance than a help. It's hard to get to the volume control because of this case's design, and the case tends to fall apart and fold during reading/holding. I plan to replace it. I was going to give this case 2 stars, however, I gave it 3 stars because the standing feature is nice and works, which is what this case is, I guess, meant for. Holds firm, doesn't fall apart while standing, very sturdy when standing. I can tap away on the screen and it doesn't budge.","3.0 out of 5 stars","",""
"1549687786-685","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Ben C Saltz","great cover","January 21, 2014","I purchased the Red cover because I bought the purple on for my wife's Kindle. It's a great Cover for the Kindle.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_32?ie=UTF8&pageNumber=32&reviewerType=all_reviews"
"1549687745-585","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Frankie Jones","Love it!!!","December 16, 2013","Took a little getting used to but now I love it....protects my Kindle and you can stand it all different ways!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_22?ie=UTF8&pageNumber=22&reviewerType=all_reviews"
"1549687731-544","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Kindle Customer","I love this case!","January 7, 2014","This is the best case for Kindle Fire HD that I have seen.  I love it!  The color is not bright red but rather more a maroon color.  It fits perfectly and stands several ways.  You won't be sorry if you buy this one.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews"
"1549687731-546","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Michael Burke","very  clever","July 17, 2014","this is an unusual design and works quite well at standing up the screen, either portrait orf landscape. works with built in magnets and closes securely. somewhat heavy as is the kindle itself.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_18?ie=UTF8&pageNumber=18&reviewerType=all_reviews"
"1549687825-797","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","John Walling","Outstanding quality","January 27, 2014","Once I had completely seated my kindle fire in the case, it makes it less likely to be dropped. Fairly priced.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_43?ie=UTF8&pageNumber=43&reviewerType=all_reviews"
"1549687767-646","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Kindle Customer","Four Stars","August 24, 2015","The cover was very good but I cared more for the MOCO cover with I had before.","4.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_28?ie=UTF8&pageNumber=28&reviewerType=all_reviews"
"1549687790-692","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Wilhelmina","Case for Kindle Fire","January 26, 2014","Love my new Kindle Fire, and love the Origami Case. Looks good, and does a good job of protecting and making reading more convenient.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_33?ie=UTF8&pageNumber=33&reviewerType=all_reviews"
"1549687817-775","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Sara","Love it!","January 27, 2014","Got this for my husband to go with the Kindle I got him for Christmas. He loves it! Sleek but protective...","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews"
"1549687817-779","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","judy l","Five Stars","July 7, 2015","Works great!","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews"
"1549687748-600","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Clara Vice","Not Impressed","January 29, 2014","This case is ""ok"" but the standard hard back case will work just as good.  This works okay on a hard table top but is not made for a laptop use.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_23?ie=UTF8&pageNumber=23&reviewerType=all_reviews"
"1549687686-424","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","S. Harrah","Kindle doesn't work while in case.","January 8, 2014","After sending 2 of these back because the kindle fire wouldn't work while in the case, I have ordered a cheaper case. Hopefully it will work. I ordered the Amazon case because it was made especially for the new kindle fire hd. Silly me thought it would be the best one to buy.

I do appreciate how easy Amazon made it to send back though. I had no problems getting a refund either time.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_6?ie=UTF8&pageNumber=6&reviewerType=all_reviews"
"1549687724-527","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Arthur D. MacPherson","An 'ON' button that doesn't turn on","March 1, 2014","This case fits the Kindle Fire nicely. Almost too snugly, because every time it powers off, i have to pop it out of the case to hit the start button. There is an indentation on the bottom of the case that aligns with the power button. It doesn't work, no matter how hard you push. So when the Kindle is sleeping, you have to pop it out of this case, push the start button and snap it back in. A small thing, maybe. But annoying, especially as this is an Amazon-branded product, not made by a third party.","2.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_16?ie=UTF8&pageNumber=16&reviewerType=all_reviews"
"1549687711-491","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Verona D","Very Good Product","January 24, 2014","I received a Kindle Fire as a gift, but no case.  I was unsure what case would fit it.  After emailing support services I was advised my kindle was 3rd generation.  I read all the reviews about the cases for my kindle and decided to purchase the leather origami case.  The price had dropped when I finally bought it.  It fits perfect.  I love the feature that turns it on when you open the case.  I have only used it once to watch a program and the stand works well.  No complaints and would recommend it.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_13?ie=UTF8&pageNumber=13&reviewerType=all_reviews"
"1549687797-717","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Dee .n","origami case","February 2, 2014","origami case was a present for my grandson.he love it it has lots of versatility.perfect for him! he had to play with it and find all the
positions he can use.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_35?ie=UTF8&pageNumber=35&reviewerType=all_reviews"
"1549687751-608","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Tomera","what did they do?!","December 23, 2014","They shrunk the size!! This one does not fit my Kindele Fire!! I am in Mexico, so no return possible.","1.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_24?ie=UTF8&pageNumber=24&reviewerType=all_reviews"
"1549687738-569","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Susan","Love it","June 2, 2014","With my new Kindle Fire HD this cover really is nice for this particular Kindle, its flexible and has a nice leather feel much better than the plastic cover we were thinking of.","5.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_20?ie=UTF8&pageNumber=20&reviewerType=all_reviews"
"1549687817-774","https://www.amazon.com/product-reviews/B00DR0BOSC/ref=cm_cr_dp_d_cmps_btm?ie=UTF8&reviewerType=all_reviews","Kindle Customer","Better than no case","March 15, 2014","I liked the case on my old Kindle Fire HD much better. It will not fit this new Kindle HD. I do not like the location of the on/off switch on the new Kindle-it is hard to use with this case.","3.0 out of 5 stars","Next page→","https://www.amazon.com/Amazon-Kindle-Standing-Leather-Origami/product-reviews/B00DR0BOSC/ref=cm_cr_arp_d_paging_btm_41?ie=UTF8&pageNumber=41&reviewerType=all_reviews"
